customer_id,issue_date,age,gender,marital_status,dependents,education_level,employment_status,annual_income,credit_score,loan_amount,term_months,interest_rate_pct,loan_purpose,home_ownership,default_12m
4591,2024-05-06,44,Female,Married,1.0,Pflichtschule,Employed,48782.23,746,11814.47,36,5.65,Other,Rent,0
4592,2023-06-12,33,Female,Single,0.0,Universität/FH,Employed,30524.62,596,20294.95,48,7.8,Car,Mortgage,0
4593,2024-03-15,53,Female,Single,2.0,Lehre/AHS,Part-time,17617.9,578,13251.96,60,12.49,Home improvement,Rent,0
4594,2023-10-02,36,Female,Single,0.0,Universität/FH,Part-time,21499.99,667,13524.18,48,7.02,Home improvement,Own,0
4595,2024-01-12,30,Male,Single,0.0,Universität/FH,Employed,83094.41,673,5647.14,36,7.57,Furniture/Appliances,Rent,0
4596,2024-06-27,39,Female,Married,1.0,Lehre/AHS,Unemployed,7105.48,662,19414.95,48,6.3,Car,Rent,0
4597,2024-10-11,41,Female,Widowed,1.0,Pflichtschule,Self-employed,14643.27,650,13467.85,60,8.52,Home improvement,Mortgage,0
4598,2023-06-30,34,Female,Married,1.0,Pflichtschule,Other,19118.14,686,13938.16,60,7.19,Home improvement,Rent,0
4599,2023-12-14,27,Male,Married,1.0,Lehre/AHS,Employed,39927.8,652,1290.49,48,7.2,Other,Rent,0
4600,2023-09-04,37,Female,Married,0.0,Pflichtschule,Self-employed,19150.74,583,5802.12,12,9.28,Education,Rent,0
4601,2023-06-02,20,Male,Single,0.0,Lehre/AHS,Student,3058.49,589,15614.73,60,7.67,Car,Rent,0
4602,2024-11-07,54,Male,Single,0.0,Lehre/AHS,Employed,73115.17,675,14567.04,48,8.43,Home improvement,Rent,0
4603,2025-03-06,34,Male,Married,,Lehre/AHS,Employed,,609,3810.46,12,11.45,Education,Rent,0
4604,2023-11-10,18,Male,Married,1.0,Pflichtschule,Student,3782.31,618,15349.49,60,11.77,Home improvement,Mortgage,0
4605,2024-10-16,47,Female,Widowed,2.0,Universität/FH,Employed,54149.62,691,12921.23,72,7.61,Home improvement,Rent,0
4606,2025-02-25,49,Female,Single,0.0,Universität/FH,Employed,,671,10616.03,48,6.89,Home improvement,Own,0
4607,2025-01-10,59,Female,Divorced,0.0,Lehre/AHS,Self-employed,26686.53,675,17025.36,60,7.29,Home improvement,Mortgage,0
4608,2023-05-23,42,Female,Married,1.0,Lehre/AHS,Employed,28809.42,588,21877.38,60,8.64,Car,Mortgage,0
4609,2025-04-08,27,Female,Married,1.0,Lehre/AHS,Unemployed,5835.28,602,7852.07,36,11.43,Furniture/Appliances,Rent,1
4610,2023-11-16,49,Female,Married,3.0,Lehre/AHS,Employed,56256.54,639,9706.36,24,11.1,Furniture/Appliances,Mortgage,0
4611,2023-10-18,54,Male,Single,0.0,Lehre/AHS,Employed,65701.37,729,17933.52,60,3.71,Car,Mortgage,0
4612,2023-02-27,32,Female,Single,0.0,Lehre/AHS,Employed,30510.73,787,9199.86,24,4.85,Furniture/Appliances,Rent,0
4613,2024-03-04,86,Female,Single,0.0,Lehre/AHS,Retired,35514.17,649,19788.88,36,10.64,Car,Own,0
4614,2023-03-31,27,Female,Married,1.0,Lehre/AHS,Employed,29263.87,658,15003.34,60,6.7,Car,Rent,0
4615,2023-07-28,89,Female,Married,0.0,Lehre/AHS,Retired,28006.17,653,5595.94,48,6.84,Furniture/Appliances,Own,0
4616,2023-10-04,58,Female,Single,0.0,Lehre/AHS,Employed,72599.94,695,15827.01,48,7.04,Other,Own,0
4617,2024-11-27,46,Male,Married,0.0,Lehre/AHS,Employed,54052.04,669,12729.02,24,8.24,Furniture/Appliances,Mortgage,0
4618,2025-02-06,80,Male,Single,0.0,Lehre/AHS,Retired,19858.83,685,7426.51,12,6.55,Education,Own,0
4619,2023-09-26,51,Female,Married,0.0,Lehre/AHS,Self-employed,26437.82,702,10917.68,48,5.62,Home improvement,Rent,0
4620,2025-01-22,26,Female,Married,1.0,Lehre/AHS,Unemployed,7630.81,599,27138.62,48,9.82,Car,Rent,0
4621,2025-01-21,37,Female,Married,0.0,Lehre/AHS,Employed,62264.16,705,9837.65,36,4.94,Furniture/Appliances,Rent,0
4622,2024-10-24,19,Male,Married,1.0,Universität/FH,Unemployed,6464.38,553,21678.23,48,14.27,Car,Own,0
4623,2023-04-27,36,Male,Single,0.0,Pflichtschule,Part-time,12464.42,630,9684.62,12,11.39,Education,Rent,0
4624,2024-09-06,48,Female,Married,2.0,Lehre/AHS,Self-employed,51457.46,673,8980.17,60,6.61,Home improvement,Own,0
4625,2025-04-01,40,Male,Single,0.0,Lehre/AHS,Employed,63758.12,672,10318.96,36,6.87,Furniture/Appliances,Own,0
4626,2024-09-02,34,Female,Single,0.0,Lehre/AHS,Employed,84933.66,674,9297.79,60,6.99,Home improvement,Rent,0
4627,2023-10-13,37,Male,Single,0.0,Lehre/AHS,Employed,32063.57,645,6966.85,48,9.62,Other,Rent,0
4628,2024-03-13,65,Male,Married,,Lehre/AHS,Retired,,654,23010.31,24,7.41,Other,Own,0
4629,2024-06-27,21,Female,Married,,Lehre/AHS,Self-employed,83148.22,682,22511.82,48,7.94,Car,Mortgage,0
4630,2024-03-20,40,Male,Married,0.0,Universität/FH,Employed,54262.53,701,29245.94,48,3.84,Car,Rent,0
4631,2023-04-07,32,Female,Married,1.0,Universität/FH,Employed,39832.27,675,12717.9,48,8.13,Other,Mortgage,0
4632,2023-10-02,52,Female,Single,2.0,Lehre/AHS,Part-time,29250.49,638,17816.94,60,11.23,Home improvement,Own,0
4633,2024-11-21,33,Male,Divorced,0.0,Lehre/AHS,Other,15962.32,711,10617.32,48,4.63,Home improvement,Mortgage,0
4634,2025-01-24,52,Female,Married,0.0,Lehre/AHS,Unemployed,10397.42,721,24888.71,72,4.19,Car,Own,0
4635,2023-04-20,32,Female,Married,0.0,Lehre/AHS,Part-time,12916.54,587,15177.17,60,10.21,Home improvement,Mortgage,0
4636,2025-04-04,31,Male,Married,1.0,Universität/FH,Self-employed,20293.78,652,20402.38,60,6.77,Car,Mortgage,0
4637,2023-10-12,66,Male,Single,,Lehre/AHS,Retired,23867.61,642,8694.36,36,10.03,Other,Rent,0
4638,2024-07-25,24,Male,Single,,Lehre/AHS,Student,0.0,673,1000.0,48,7.37,Car,Own,0
4639,2024-10-16,37,Female,Married,1.0,Lehre/AHS,Employed,43935.65,669,15174.5,72,8.53,Home improvement,Rent,0
4640,2024-11-28,18,Female,Single,1.0,Lehre/AHS,Student,332.24,634,20614.41,48,9.21,Car,Rent,0
4641,2025-04-01,45,Female,Single,0.0,Lehre/AHS,Other,18201.3,669,14644.97,48,8.87,Home improvement,Mortgage,0
4642,2023-10-03,37,Female,Divorced,0.0,Universität/FH,Self-employed,46284.08,653,2215.76,48,8.6,Other,Rent,0
4643,2025-01-22,35,Female,Married,0.0,Lehre/AHS,Employed,41649.71,749,22709.71,48,3.49,Car,Mortgage,0
4644,2023-04-18,26,Female,Married,1.0,Universität/FH,Part-time,25393.61,690,19384.9,36,6.35,Car,Rent,0
4645,2024-09-17,37,Female,Married,0.0,Lehre/AHS,Unemployed,8789.35,702,1000.0,60,5.69,Home improvement,Rent,0
4646,2024-10-10,51,Male,Widowed,1.0,Lehre/AHS,Employed,46945.25,652,3236.35,24,7.33,Furniture/Appliances,Mortgage,0
4647,2024-08-26,54,Female,Single,0.0,Pflichtschule,Part-time,44359.94,664,7632.72,36,8.45,Other,Mortgage,0
4648,2023-08-04,37,Female,Married,0.0,Lehre/AHS,Employed,48947.09,719,26392.98,60,3.48,Car,Mortgage,0
4649,2025-02-04,40,Female,Married,1.0,Lehre/AHS,Self-employed,65803.12,732,7215.43,24,4.7,Education,Mortgage,0
4650,2023-05-12,30,Female,Single,,Universität/FH,Employed,62094.61,630,10189.94,60,8.73,Home improvement,Mortgage,0
4651,2023-02-20,35,Male,Single,0.0,Lehre/AHS,Employed,65718.76,696,19046.5,60,7.14,Car,Mortgage,0
4652,2024-09-25,27,Female,Married,0.0,Lehre/AHS,Part-time,48670.21,697,25522.72,72,6.86,Car,Rent,0
4653,2024-02-23,30,Male,Married,0.0,Lehre/AHS,Employed,55126.72,685,6918.34,36,7.08,Other,Rent,0
4654,2025-01-14,33,Female,Single,0.0,Pflichtschule,Employed,42548.51,696,4570.22,36,7.77,Other,Mortgage,0
4655,2023-11-21,42,Male,Married,1.0,Lehre/AHS,Employed,41437.32,665,24402.74,72,6.99,Car,Mortgage,0
4656,2023-05-11,42,Female,Married,0.0,Pflichtschule,Self-employed,35508.0,563,15580.34,24,13.55,Other,Rent,0
4657,2025-01-01,87,Female,Married,3.0,Universität/FH,Retired,16539.32,603,16975.52,48,9.25,Car,Own,0
4658,2024-04-17,26,Female,Divorced,1.0,Lehre/AHS,Self-employed,62168.57,748,22438.06,48,4.71,Car,Mortgage,0
4659,2023-05-26,53,Male,Divorced,0.0,Lehre/AHS,Self-employed,29212.12,657,7878.2,24,6.98,Furniture/Appliances,Own,0
4660,2024-09-26,58,Female,Married,0.0,Lehre/AHS,Retired,21873.04,651,7046.66,24,8.25,Other,Mortgage,0
4661,2024-03-21,44,Female,Widowed,1.0,Pflichtschule,Employed,51879.44,690,23181.13,60,7.23,Home improvement,Mortgage,0
4662,2024-05-27,29,Female,Single,3.0,Lehre/AHS,Employed,44956.46,633,6680.15,24,10.3,Other,Mortgage,0
4663,2024-02-12,28,Male,Single,0.0,Universität/FH,Employed,38014.28,655,13780.02,36,7.65,Other,Rent,0
4664,2024-12-19,24,Female,Married,2.0,Universität/FH,Employed,54473.37,681,20340.38,48,5.25,Car,Rent,0
4665,2024-12-20,34,Male,Married,,Lehre/AHS,Employed,50484.34,703,19137.52,36,5.45,Car,Mortgage,0
4666,2024-09-19,50,Female,Married,1.0,Lehre/AHS,Employed,15605.63,762,17223.87,60,3.14,Car,Mortgage,0
4667,2023-03-29,20,Male,Married,0.0,Lehre/AHS,Part-time,,608,4026.77,24,8.81,Education,Rent,0
4668,2025-01-03,30,Female,Single,0.0,Universität/FH,Part-time,37352.02,746,13250.68,72,6.49,Home improvement,Rent,0
4669,2024-08-12,51,Female,Single,0.0,Universität/FH,Employed,71707.39,645,17437.91,48,10.51,Car,Rent,0
4670,2024-09-11,46,Male,Divorced,2.0,Lehre/AHS,Unemployed,11694.12,673,15647.62,48,7.0,Home improvement,Own,0
4671,2023-11-06,44,Female,Divorced,,Lehre/AHS,Employed,56120.73,703,6617.85,48,4.89,Home improvement,Mortgage,0
4672,2025-02-10,54,Female,Married,,Universität/FH,Employed,32481.75,662,7544.98,48,7.75,Furniture/Appliances,Mortgage,0
4673,2024-09-30,38,Male,Married,1.0,Lehre/AHS,Employed,47488.22,668,6811.93,24,6.14,Education,Mortgage,0
4674,2023-04-04,27,Female,Married,1.0,Universität/FH,Employed,,659,16633.63,72,5.88,Car,Own,0
4675,2023-12-19,36,Male,Single,0.0,Lehre/AHS,Part-time,30838.1,708,20186.88,72,6.71,Home improvement,Mortgage,0
4676,2025-02-14,36,Male,Married,1.0,Lehre/AHS,Employed,,657,24247.83,36,7.9,Car,Mortgage,0
4677,2023-02-14,84,Male,Married,0.0,Pflichtschule,Retired,24568.79,691,3585.7,36,8.57,Education,Own,0
4678,2025-04-11,24,Female,Married,0.0,Lehre/AHS,Part-time,34114.51,684,5724.78,24,7.32,Furniture/Appliances,Rent,0
4679,2024-08-28,44,Male,Single,0.0,Universität/FH,Employed,77033.73,754,3978.71,36,2.97,Furniture/Appliances,Mortgage,0
4680,2024-06-17,34,Female,Widowed,1.0,Lehre/AHS,Employed,53542.0,733,22115.4,48,4.18,Car,Mortgage,0
4681,2023-09-05,37,Female,Married,,Pflichtschule,Employed,43653.24,702,15895.15,48,6.5,Home improvement,Rent,0
4682,2023-07-31,22,Male,Single,3.0,Lehre/AHS,Employed,45909.28,613,1994.36,24,10.15,Other,Rent,0
4683,2025-03-28,29,Female,Married,1.0,Lehre/AHS,Employed,54360.4,649,6043.86,36,11.53,Furniture/Appliances,Rent,0
4684,2023-09-22,61,Male,Divorced,0.0,Lehre/AHS,Employed,35369.99,625,11541.61,36,10.06,Other,Mortgage,0
4685,2024-10-30,39,Female,Single,0.0,Lehre/AHS,Part-time,14911.1,591,20564.76,48,10.76,Car,Rent,0
4686,2023-11-29,42,Male,Married,0.0,Pflichtschule,Employed,31301.0,673,26050.77,48,6.96,Car,Mortgage,0
4687,2023-04-21,34,Male,Married,1.0,Lehre/AHS,Employed,80147.01,653,6936.56,60,7.37,Home improvement,Mortgage,0
4688,2023-01-12,28,Female,Married,,Universität/FH,Employed,33143.54,731,14937.72,60,5.27,Home improvement,Mortgage,0
4689,2024-04-15,38,Female,Married,1.0,Lehre/AHS,Employed,49130.69,645,14991.2,48,10.44,Car,Own,0
4690,2025-04-21,58,Male,Married,1.0,Lehre/AHS,Employed,49778.69,676,15771.07,72,7.54,Home improvement,Own,0
4691,2023-11-10,73,Female,Single,0.0,Universität/FH,Retired,40582.06,681,7456.84,48,6.85,Furniture/Appliances,Mortgage,0
4692,2023-10-31,45,Male,Single,0.0,Lehre/AHS,Employed,60715.5,614,8815.27,48,12.1,Furniture/Appliances,Mortgage,0
4693,2023-10-20,40,Female,Single,0.0,Lehre/AHS,Employed,22227.54,706,17954.24,36,2.57,Car,Mortgage,0
4694,2024-03-28,59,Female,Married,0.0,Lehre/AHS,Retired,29172.09,706,13811.64,36,4.42,Other,Mortgage,0
4695,2024-01-24,37,Male,Married,1.0,Lehre/AHS,Self-employed,40032.15,717,9997.24,60,6.09,Home improvement,Rent,0
4696,2025-02-10,38,Male,Single,0.0,Lehre/AHS,Employed,48482.72,700,7893.1,72,5.16,Home improvement,Own,0
4697,2024-03-18,35,Male,Married,1.0,Universität/FH,Employed,,632,11126.12,36,10.42,Other,Mortgage,0
4698,2024-03-19,46,Male,Married,1.0,Lehre/AHS,Employed,55700.91,650,29269.35,48,5.95,Car,Mortgage,0
4699,2023-04-21,44,Male,Single,1.0,Universität/FH,Self-employed,56344.31,720,4350.75,60,5.43,Home improvement,Own,0
4700,2025-04-25,63,Female,Married,0.0,Lehre/AHS,Retired,17107.45,735,4277.24,24,5.67,Other,Own,0
4701,2023-08-01,54,Female,Married,1.0,Lehre/AHS,Employed,35702.85,692,16620.88,60,8.6,Home improvement,Mortgage,0
4702,2023-03-07,27,Male,Married,3.0,Lehre/AHS,Employed,53892.01,739,11381.68,24,6.05,Furniture/Appliances,Rent,0
4703,2024-07-26,50,Female,Single,1.0,Lehre/AHS,Part-time,8354.84,623,11532.17,24,11.45,Other,Mortgage,0
4704,2024-05-21,57,Female,Married,1.0,Universität/FH,Retired,11833.34,703,16960.02,48,4.5,Car,Mortgage,0
4705,2024-01-02,30,Female,Widowed,1.0,Lehre/AHS,Employed,76522.01,669,22101.48,36,8.19,Car,Mortgage,0
4706,2024-01-08,27,Female,Married,1.0,Universität/FH,Employed,47837.92,684,18614.32,48,8.55,Home improvement,Rent,0
4707,2024-11-07,21,Female,Married,0.0,Lehre/AHS,Employed,35493.98,628,10238.67,60,11.06,Home improvement,Rent,0
4708,2023-06-01,45,Male,Married,1.0,Lehre/AHS,Employed,28728.89,715,24124.23,72,4.77,Car,Rent,0
4709,2024-12-09,43,Male,Single,0.0,Universität/FH,Employed,50999.79,737,19827.42,60,3.95,Car,Rent,0
4710,2024-07-01,41,Male,Married,1.0,Pflichtschule,Employed,73431.23,611,1251.51,36,12.39,Other,Rent,0
4711,2024-01-04,31,Male,Single,,Lehre/AHS,Part-time,74743.88,759,14056.19,60,4.62,Home improvement,Mortgage,0
4712,2024-02-08,58,Male,Single,0.0,Pflichtschule,Retired,41366.02,791,17154.69,48,2.73,Car,Mortgage,0
4713,2023-08-14,29,Female,Married,1.0,Universität/FH,Self-employed,24321.47,628,16524.46,48,10.7,Other,Rent,0
4714,2024-10-16,27,Male,Single,0.0,Lehre/AHS,Employed,43728.6,658,3342.1,12,6.83,Education,Mortgage,0
4715,2024-03-22,40,Female,Married,0.0,Universität/FH,Employed,25484.14,728,11618.14,60,5.37,Home improvement,Rent,0
4716,2023-10-06,45,Male,Single,0.0,Universität/FH,Employed,38743.11,674,6514.41,24,6.89,Education,Mortgage,0
4717,2024-05-22,27,Female,Single,0.0,Pflichtschule,Employed,39590.38,669,31933.27,72,7.34,Home improvement,Rent,0
4718,2025-05-05,29,Female,Married,1.0,Pflichtschule,Part-time,18413.41,752,13864.77,36,3.91,Furniture/Appliances,Rent,0
4719,2024-01-19,31,Male,Divorced,1.0,Lehre/AHS,Employed,106765.06,620,19773.81,60,10.15,Car,Mortgage,0
4720,2025-03-13,53,Male,Single,0.0,Lehre/AHS,Employed,,626,21746.46,36,8.94,Car,Rent,0
4721,2023-10-23,53,Female,Married,0.0,Pflichtschule,Employed,41984.4,694,23009.92,48,7.0,Car,Mortgage,0
4722,2023-02-20,41,Male,Single,0.0,Pflichtschule,Employed,,584,14937.82,60,10.27,Car,Rent,0
4723,2023-06-07,55,Male,Married,0.0,Lehre/AHS,Retired,28751.8,647,15071.0,60,11.75,Home improvement,Own,0
4724,2024-01-04,50,Male,Married,1.0,Pflichtschule,Employed,32522.6,647,24493.52,72,10.91,Home improvement,Mortgage,0
4725,2023-06-21,35,Female,Single,2.0,Universität/FH,Self-employed,80246.1,723,20708.07,48,4.7,Car,Rent,0
4726,2023-01-02,70,Female,Married,0.0,Lehre/AHS,Retired,19455.9,707,19749.02,24,5.59,Other,Own,0
4727,2025-03-11,65,Female,Single,0.0,Lehre/AHS,Unemployed,4798.63,591,6663.08,36,9.42,Furniture/Appliances,Mortgage,0
4728,2025-01-08,35,Female,Single,1.0,Pflichtschule,Employed,20432.68,620,14379.43,60,11.38,Home improvement,Rent,0
4729,2024-10-10,31,Female,Married,,Pflichtschule,Part-time,,625,9596.49,48,10.95,Other,Rent,0
4730,2023-05-11,31,Female,Married,0.0,Lehre/AHS,Employed,46379.82,667,3493.28,48,6.75,Other,Mortgage,0
4731,2023-04-07,32,Female,Married,1.0,Universität/FH,Part-time,25242.76,613,25529.86,36,10.16,Car,Mortgage,0
4732,2023-03-02,48,Male,Married,0.0,Lehre/AHS,Employed,43688.24,698,6998.76,36,8.0,Furniture/Appliances,Rent,0
4733,2024-09-30,36,Male,Married,1.0,Lehre/AHS,Employed,71920.48,655,11290.58,24,8.41,Other,Mortgage,0
4734,2025-03-20,51,Female,Married,0.0,Pflichtschule,Unemployed,5460.13,677,17008.12,48,5.16,Car,Mortgage,0
4735,2024-01-16,49,Female,Married,,Lehre/AHS,Employed,15311.59,646,28625.82,36,10.49,Car,Rent,0
4736,2023-04-07,49,Male,Married,0.0,Lehre/AHS,Employed,57421.91,640,26163.28,60,9.1,Car,Own,0
4737,2024-03-21,52,Male,Married,0.0,Pflichtschule,Employed,81700.95,761,20291.75,72,1.97,Car,Rent,1
4738,2023-10-24,22,Female,Married,0.0,Lehre/AHS,Employed,67211.74,749,3879.03,24,5.4,Other,Rent,0
4739,2023-11-15,31,Female,Married,3.0,Lehre/AHS,Employed,27062.47,688,7487.9,36,6.99,Education,Mortgage,0
4740,2024-06-10,48,Male,Married,1.0,Lehre/AHS,Employed,42986.65,654,25414.88,36,6.25,Car,Mortgage,0
4741,2024-09-25,23,Female,Married,0.0,Lehre/AHS,Part-time,,592,4145.37,24,9.78,Education,Rent,0
4742,2023-04-03,25,Female,Married,0.0,Universität/FH,Unemployed,,706,19283.03,60,3.84,Car,Rent,0
4743,2023-02-03,63,Female,Married,0.0,Lehre/AHS,Employed,,736,15537.93,60,4.78,Home improvement,Mortgage,0
4744,2025-05-02,53,Male,Married,1.0,Lehre/AHS,Employed,40478.79,635,25434.89,36,10.52,Car,Own,0
4745,2023-06-30,31,Male,Divorced,1.0,Universität/FH,Employed,35525.33,634,19243.28,72,11.48,Car,Rent,0
4746,2023-02-20,50,Male,Married,1.0,Universität/FH,Employed,38008.18,695,24810.22,48,6.37,Car,Mortgage,0
4747,2023-05-26,53,Male,Divorced,0.0,Lehre/AHS,Employed,72677.8,636,4454.21,36,11.94,Education,Own,0
4748,2023-02-07,34,Female,Married,1.0,Pflichtschule,Employed,42858.55,632,14722.86,60,10.67,Car,Mortgage,0
4749,2023-11-28,19,Male,Widowed,0.0,Universität/FH,Student,4956.9,579,19157.61,48,13.25,Other,Rent,0
4750,2024-11-21,71,Female,Married,2.0,Lehre/AHS,Retired,24832.22,624,13437.79,48,8.82,Car,Own,0
4751,2023-10-19,35,Male,Widowed,1.0,Universität/FH,Employed,91267.52,657,9741.36,72,7.08,Home improvement,Mortgage,0
4752,2024-01-29,27,Male,Single,0.0,Pflichtschule,Employed,69259.2,735,13924.76,48,5.21,Other,Own,0
4753,2024-08-21,40,Female,Single,,Universität/FH,Employed,55637.11,615,17346.73,48,9.61,Car,Rent,0
4754,2024-03-20,48,Female,Married,0.0,Lehre/AHS,Part-time,20322.71,681,6328.07,48,6.77,Furniture/Appliances,Mortgage,0
4755,2025-01-24,34,Male,Widowed,1.0,Lehre/AHS,Employed,149120.46,703,13617.35,60,6.17,Home improvement,Rent,0
4756,2025-01-29,29,Female,Married,1.0,Lehre/AHS,Employed,44368.31,717,9220.13,60,4.7,Car,Mortgage,0
4757,2023-01-11,30,Female,Single,0.0,Universität/FH,Part-time,9684.87,666,25602.99,36,5.53,Car,Mortgage,1
4758,2024-11-04,89,Female,Married,0.0,Lehre/AHS,Retired,23160.01,651,8527.65,24,7.32,Furniture/Appliances,Own,0
4759,2024-02-12,27,Female,Married,0.0,Lehre/AHS,Employed,30243.43,636,15942.8,60,8.11,Car,Rent,1
4760,2025-04-30,37,Male,Single,2.0,Pflichtschule,Self-employed,92961.58,733,11418.48,48,4.32,Car,Mortgage,0
4761,2024-02-29,66,Female,Married,0.0,Universität/FH,Retired,26193.1,714,3903.93,24,6.41,Furniture/Appliances,Mortgage,0
4762,2025-04-29,34,Female,Widowed,0.0,Lehre/AHS,Employed,39887.04,649,2028.49,24,12.35,Other,Mortgage,0
4763,2024-10-17,86,Male,Divorced,0.0,Lehre/AHS,Unemployed,7409.68,720,21136.3,60,3.45,Car,Own,0
4764,2023-07-28,66,Male,Single,0.0,Lehre/AHS,Employed,54750.21,680,8711.73,36,7.19,Furniture/Appliances,Own,0
4765,2024-04-10,65,Female,Single,0.0,Universität/FH,Self-employed,28184.78,685,13060.79,36,7.45,Other,Mortgage,0
4766,2025-05-01,35,Male,Married,2.0,Lehre/AHS,Employed,68529.45,651,23662.93,60,6.0,Car,Mortgage,0
4767,2025-01-21,52,Male,Married,0.0,Lehre/AHS,Employed,63189.47,712,19397.15,60,4.78,Home improvement,Mortgage,0
4768,2023-03-23,55,Female,Single,0.0,Lehre/AHS,Retired,40836.66,614,27689.21,36,7.71,Car,Own,0
4769,2024-09-17,72,Male,Married,0.0,Lehre/AHS,Retired,22481.67,658,15976.21,36,8.0,Other,Mortgage,0
4770,2023-10-23,26,Male,Married,3.0,Lehre/AHS,Part-time,23035.0,618,24791.97,72,10.46,Car,Rent,0
4771,2023-01-09,54,Female,Divorced,0.0,Pflichtschule,Employed,40403.23,682,21183.9,48,6.63,Car,Rent,0
4772,2023-12-12,30,Female,Divorced,,Pflichtschule,Employed,41027.24,690,10162.22,36,7.35,Furniture/Appliances,Mortgage,0
4773,2023-07-04,34,Male,Single,0.0,Lehre/AHS,Employed,74515.69,641,5178.79,24,9.14,Education,Mortgage,0
4774,2024-12-06,44,Female,Widowed,0.0,Lehre/AHS,Employed,,685,13453.01,48,8.2,Home improvement,Mortgage,0
4775,2023-10-17,53,Female,Married,0.0,Lehre/AHS,Employed,85064.93,607,13164.24,48,9.44,Furniture/Appliances,Mortgage,0
4776,2024-12-18,38,Female,Married,1.0,Universität/FH,Other,19939.68,763,7214.42,24,3.26,Other,Rent,0
4777,2023-01-02,41,Male,Married,1.0,Lehre/AHS,Employed,43882.89,642,6846.41,36,9.73,Other,Rent,0
4778,2023-09-28,78,Male,Married,0.0,Lehre/AHS,Retired,20088.93,717,6913.78,24,4.44,Furniture/Appliances,Own,0
4779,2023-07-14,39,Male,Single,0.0,Lehre/AHS,Employed,74876.3,703,7253.47,24,4.54,Other,Mortgage,0
4780,2023-06-30,55,Female,Married,0.0,Lehre/AHS,Retired,21573.09,652,7677.26,36,7.73,Other,Rent,0
4781,2023-03-02,40,Female,Single,0.0,Lehre/AHS,Employed,42787.77,607,8726.9,24,9.63,Furniture/Appliances,Rent,0
4782,2023-05-25,38,Female,Married,1.0,Universität/FH,Self-employed,28917.13,700,11375.16,48,5.1,Other,Mortgage,0
4783,2024-04-22,53,Female,Single,0.0,Pflichtschule,Employed,41744.81,674,14555.46,36,9.05,Other,Own,1
4784,2023-09-18,82,Female,Single,0.0,Lehre/AHS,Employed,34105.1,721,30316.54,60,5.85,Home improvement,Own,0
4785,2024-01-03,44,Male,Married,0.0,Pflichtschule,Employed,83774.71,683,12421.62,48,7.12,Home improvement,Rent,0
4786,2023-11-16,47,Female,Married,1.0,Lehre/AHS,Employed,54819.84,693,19672.19,36,5.94,Car,Mortgage,0
4787,2025-02-06,24,Female,Married,0.0,Lehre/AHS,Employed,40121.49,615,10810.25,60,9.09,Car,Rent,0
4788,2025-03-04,31,Female,Single,0.0,Universität/FH,Employed,39915.61,665,4123.08,36,6.22,Furniture/Appliances,Mortgage,0
4789,2024-03-07,44,Male,Divorced,0.0,Lehre/AHS,Part-time,26984.28,661,13976.52,48,9.32,Home improvement,Rent,0
4790,2023-10-12,18,Female,Married,0.0,Lehre/AHS,Employed,42569.67,616,6927.16,24,11.11,Education,Rent,0
4791,2023-03-30,29,Male,Single,0.0,Universität/FH,Employed,37211.0,678,12456.91,24,6.07,Other,Rent,0
4792,2025-04-07,45,Male,Married,0.0,Lehre/AHS,Employed,26742.69,695,19319.56,48,8.74,Home improvement,Rent,0
4793,2023-02-24,20,Female,Married,0.0,Universität/FH,Student,1493.62,642,26287.33,60,8.04,Car,Rent,0
4794,2023-09-21,34,Female,Single,0.0,Lehre/AHS,Employed,40776.26,666,13117.06,36,8.48,Furniture/Appliances,Own,0
4795,2023-09-22,38,Male,Married,1.0,Universität/FH,Employed,40176.83,678,18783.02,36,6.21,Car,Own,0
4796,2023-10-06,43,Female,Married,1.0,Lehre/AHS,Employed,56817.79,711,5593.62,36,4.6,Furniture/Appliances,Mortgage,0
4797,2023-05-10,71,Male,Married,1.0,Universität/FH,Retired,24226.64,677,19584.21,60,6.45,Home improvement,Mortgage,0
4798,2024-11-06,48,Male,Single,3.0,Lehre/AHS,Employed,100211.49,698,10801.47,36,8.0,Furniture/Appliances,Rent,0
4799,2023-04-11,45,Male,Divorced,1.0,Lehre/AHS,Unemployed,8398.67,714,15950.82,48,5.73,Home improvement,Rent,0
